mjd		ev_x	evf_x	blad_wzg[%]
59014.6	261235.472	261387.328	0.058
59014.7	261467.910	261387.328	0.031
59014.8	261590.862	261387.328	0.078
59014.9	261665.626	261387.328	0.106
59015.0	261597.215	261387.328	0.080
59015.1	261444.128	261338.318	0.040
59015.2	261233.659	261338.318	0.040
59015.3	261044.125	261338.318	0.113
59015.4	260974.546	261338.318	0.139
59015.5	261039.446	261338.318	0.114
59015.6	261210.125	261338.318	0.049
59015.7	261378.381	261338.318	0.015
59015.8	261565.429	261338.318	0.087
59015.9	261601.450	261338.318	0.101
59016.0	261562.777	261338.318	0.086
59016.1	261374.232	261255.522	0.045
59016.2	261195.656	261255.522	0.023
59016.3	260992.707	261255.522	0.101
59016.4	260936.989	261255.522	0.122
59016.5	260983.835	261255.522	0.104
59016.6	261137.536	261255.522	0.045
59016.7	261359.495	261255.522	0.040
59016.8	261502.942	261255.522	0.095
59016.9	261568.460	261255.522	0.120
59017.0	261503.428	261255.522	0.095
59017.1	261296.512	261217.561	0.030
59017.2	261107.880	261217.561	0.042
59017.3	260916.294	261217.561	0.115
59017.4	260855.166	261217.561	0.139
59017.5	260931.610	261217.561	0.110
59017.6	261075.976	261217.561	0.054
59017.7	261287.586	261217.561	0.027
59017.8	261440.424	261217.561	0.085
59017.9	261507.276	261217.561	0.111
59018.0	261448.443	261217.561	0.088
59018.1	261258.699	261129.802	0.049
59018.2	261013.464	261129.802	0.045
59018.3	260889.845	261129.802	0.092
59018.4	260795.386	261129.802	0.128
59018.5	260880.058	261129.802	0.096
59018.6	261043.032	261129.802	0.033
59018.7	261229.874	261129.802	0.038
59018.8	261393.935	261129.802	0.101
59018.9	261442.539	261129.802	0.120
59019.0	261352.238	261129.802	0.085
59019.1	261198.459	261097.245	0.039
59019.2	260937.087	261097.245	0.061
59019.3	260793.742	261097.245	0.116
59019.4	260738.410	261097.245	0.138
59019.5	260767.195	261097.245	0.127
59019.6	260970.154	261097.245	0.049
59019.7	261157.941	261097.245	0.023
59019.8	261327.423	261097.245	0.088
59019.9	261373.121	261097.245	0.106
59020.0	261311.991	261097.245	0.082
59020.1	261112.026	261024.996	0.033
59020.2	260871.503	261024.996	0.059
59020.3	260714.954	261024.996	0.119
59020.4	260668.674	261024.996	0.137
59020.5	260732.305	261024.996	0.112
59020.6	260896.821	261024.996	0.049
59020.7	261090.759	261024.996	0.025
59020.8	261262.369	261024.996	0.091
59020.9	261284.765	261024.996	0.099
59021.0	261205.490	261024.996	0.069
59021.1	261034.459	260963.410	0.027
59021.2	260807.437	260963.410	0.060
59021.3	260656.024	260963.410	0.118
59021.4	260596.478	260963.410	0.141
59021.5	260669.972	260963.410	0.113
59021.6	260822.174	260963.410	0.054
59021.7	261037.452	260963.410	0.028
59021.8	261180.361	260963.410	0.083
59021.9	261219.614	260963.410	0.098
59022.0	261113.717	260963.410	0.058
59022.1	260959.653	260872.620	0.033
59022.2	260738.572	260872.620	0.051
59022.3	260560.588	260872.620	0.120
59022.4	260491.747	260872.620	0.146
59022.5	260600.075	260872.620	0.105
59022.6	260746.783	260872.620	0.048
59022.7	260962.988	260872.620	0.035
59022.8	261082.820	260872.620	0.081
59022.9	261127.073	260872.620	0.097
59023.0	261044.930	260872.620	0.066
59023.1	260862.517	260788.488	0.028
59023.2	260611.759	260788.488	0.068
59023.3	260468.028	260788.488	0.123
59023.4	260418.023	260788.488	0.142
59023.5	260517.976	260788.488	0.104
59023.6	260674.108	260788.488	0.044
59023.7	260879.826	260788.488	0.035
59023.8	261012.929	260788.488	0.086
59023.9	261045.013	260788.488	0.098
59024.0	260942.103	260788.488	0.059
59024.1	260729.221	260713.307	0.006
59024.2	260554.678	260713.307	0.061
59024.3	260406.030	260713.307	0.118
59024.4	260341.762	260713.307	0.143
59024.5	260439.824	260713.307	0.105
59024.6	260586.501	260713.307	0.049
59024.7	260766.495	260713.307	0.020
59024.8	260937.818	260713.307	0.086
59024.9	260937.672	260713.307	0.086
59025.0	260847.203	260713.307	0.051
59025.1	260646.651	260624.658	0.008
59025.2	260446.192	260624.658	0.069
59025.3	260278.797	260624.658	0.133
59025.4	260231.616	260624.658	0.151
59025.5	260349.296	260624.658	0.106
59025.6	260524.512	260624.658	0.038
59025.7	260686.533	260624.658	0.024
59025.8	260820.085	260624.658	0.075
59025.9	260868.933	260624.658	0.094
59026.0	260770.109	260624.658	0.056
59026.1	260567.765	260537.524	0.012
59026.2	260361.686	260537.524	0.068
59026.3	260182.973	260537.524	0.136
59026.4	260158.446	260537.524	0.146
59026.5	260251.442	260537.524	0.110
59026.6	260399.482	260537.524	0.053
59026.7	260589.064	260537.524	0.020
59026.8	260747.094	260537.524	0.080
59026.9	260746.963	260537.524	0.080
59027.0	260650.851	260537.524	0.043
59027.1	260473.283	260411.541	0.024
59027.2	260258.521	260411.541	0.059
59027.3	260109.890	260411.541	0.116
59027.4	260067.761	260411.541	0.132
59027.5	260139.682	260411.541	0.105
59027.6	260330.164	260411.541	0.031
59027.7	260505.686	260411.541	0.036
59027.8	260640.974	260411.541	0.088
59027.9	260660.678	260411.541	0.096
59028.0	260548.992	260411.541	0.053
59028.1	260355.953	260313.146	0.016
59028.2	260136.854	260313.146	0.068
59028.3	259988.236	260313.146	0.125
59028.4	259967.895	260313.146	0.133
59028.5	260058.767	260313.146	0.098
59028.6	260213.213	260313.146	0.038
59028.7	260403.644	260313.146	0.035
59028.8	260527.592	260313.146	0.082
59028.9	260555.651	260313.146	0.093
59029.0	260459.661	260313.146	0.056
59029.1	260247.613	260245.472	0.001
59029.2	260015.103	260245.472	0.089
59029.3	259865.380	260245.472	0.146
59029.4	259856.215	260245.472	0.150
59029.5	259939.874	260245.472	0.118
59029.6	260131.937	260245.472	0.044
59029.7	260314.105	260245.472	0.026
59029.8	260447.364	260245.472	0.078
59029.9	260432.366	260245.472	0.072
59030.0	260344.883	260245.472	0.038
59030.1	260147.149	260108.830	0.015
59030.2	259926.451	260108.830	0.070
59030.3	259779.029	260108.830	0.127
59030.4	259729.572	260108.830	0.146
59030.5	259832.268	260108.830	0.106
59030.6	260025.148	260108.830	0.032
59030.7	260195.662	260108.830	0.033
59030.8	260334.862	260108.830	0.087
59030.9	260332.966	260108.830	0.086
59031.0	260232.231	260108.830	0.047
59031.1	260009.710	259997.221	0.005
59031.2	259796.346	259997.221	0.077
59031.3	259647.837	259997.221	0.135
59031.4	259631.288	259997.221	0.141
59031.5	259729.202	259997.221	0.103
59031.6	259915.796	259997.221	0.031
59031.7	260093.220	259997.221	0.037
59031.8	260214.051	259997.221	0.083
59031.9	260235.562	259997.221	0.092
59032.0	260098.990	259997.221	0.039
59032.1	259897.751	259868.380	0.011
59032.2	259701.570	259868.380	0.064
59032.3	259554.248	259868.380	0.121
59032.4	259524.859	259868.380	0.132
59032.5	259629.090	259868.380	0.092
59032.6	259798.478	259868.380	0.027
59032.7	259964.328	259868.380	0.037
59032.8	260120.840	259868.380	0.097
59032.9	260092.177	259868.380	0.086
59033.0	260011.845	259868.380	0.055
59033.1	259792.938	259776.897	0.006
59033.2	259577.195	259776.897	0.077
59033.3	259448.600	259776.897	0.127
59033.4	259415.907	259776.897	0.139
59033.5	259509.537	259776.897	0.103
59033.6	259681.882	259776.897	0.037
59033.7	259876.039	259776.897	0.038
59033.8	259981.136	259776.897	0.079
59033.9	260010.545	259776.897	0.090
59034.0	259847.477	259776.897	0.027
59034.1	259668.871	259669.229	0.000
59034.2	259455.168	259669.229	0.083
59034.3	259320.357	259669.229	0.135
59034.4	259292.017	259669.229	0.145
59034.5	259414.691	259669.229	0.098
59034.6	259577.430	259669.229	0.035
59034.7	259747.403	259669.229	0.030
59034.8	259872.612	259669.229	0.078
59034.9	259863.286	259669.229	0.075
59035.0	259758.266	259669.229	0.034
59035.1	259538.991	259517.864	0.008
59035.2	259312.887	259517.864	0.079
59035.3	259190.809	259517.864	0.126
59035.4	259141.386	259517.864	0.145
59035.5	259290.994	259517.864	0.087
59035.6	259479.976	259517.864	0.015
59035.7	259632.080	259517.864	0.044
59035.8	259732.912	259517.864	0.083
59035.9	259707.133	259517.864	0.073
59036.0	259604.547	259517.864	0.033
59036.1	259405.557	259406.279	0.000
59036.2	259179.757	259406.279	0.087
59036.3	259070.017	259406.279	0.130
59036.4	259051.822	259406.279	0.137
59036.5	259135.570	259406.279	0.104
59036.6	259325.373	259406.279	0.031
59036.7	259506.658	259406.279	0.039
59036.8	259605.719	259406.279	0.077
59036.9	259605.410	259406.279	0.077
59037.0	259471.544	259406.279	0.025
59037.1	259287.065	259296.372	0.004
59037.2	259097.037	259296.372	0.077
59037.3	258939.571	259296.372	0.138
59037.4	258929.897	259296.372	0.142
59037.5	259042.452	259296.372	0.098
59037.6	259210.969	259296.372	0.033
59037.7	259403.740	259296.372	0.041
59037.8	259488.391	259296.372	0.074
59037.9	259474.590	259296.372	0.069
59038.0	259336.709	259296.372	0.016
59038.1	259136.480	259161.474	0.010
59038.2	258947.851	259161.474	0.082
59038.3	258786.532	259161.474	0.145
59038.4	258794.524	259161.474	0.142
59038.5	258922.864	259161.474	0.092
59038.6	259091.064	259161.474	0.027
59038.7	259258.685	259161.474	0.037
59038.8	259357.523	259161.474	0.076
59038.9	259351.180	259161.474	0.073
59039.0	259200.450	259161.474	0.015
59039.1	258996.217	259014.078	0.007
59039.2	258780.095	259014.078	0.090
59039.3	258659.366	259014.078	0.137
59039.4	258626.663	259014.078	0.150
59039.5	258787.995	259014.078	0.087
59039.6	258915.293	259014.078	0.038
59039.7	259125.647	259014.078	0.043
59039.8	259216.740	259014.078	0.078
59039.9	259198.058	259014.078	0.071
59040.0	259058.937	259014.078	0.017
59040.1	258840.625	258883.578	0.017
59040.2	258619.438	258883.578	0.102
59040.3	258515.785	258883.578	0.142
59040.4	258495.785	258883.578	0.150
59040.5	258634.442	258883.578	0.096
59040.6	258842.647	258883.578	0.016
59040.7	258960.631	258883.578	0.030
59040.8	259105.187	258883.578	0.086
59040.9	259053.618	258883.578	0.066
59041.0	258939.176	258883.578	0.021
59041.1	258730.349	258730.574	0.000
59041.2	258512.533	258730.574	0.084
59041.3	258381.389	258730.574	0.135
59041.4	258380.495	258730.574	0.135
59041.5	258502.865	258730.574	0.088
59041.6	258685.846	258730.574	0.017
59041.7	258858.072	258730.574	0.049
59041.8	258934.086	258730.574	0.079
59041.9	258912.015	258730.574	0.070
59042.0	258790.521	258730.574	0.023
59042.1	258540.381	258599.906	0.023
59042.2	258362.753	258599.906	0.092
59042.3	258231.683	258599.906	0.143
59042.4	258247.118	258599.906	0.137
59042.5	258364.000	258599.906	0.091
59042.6	258529.235	258599.906	0.027
59042.7	258698.679	258599.906	0.038
59042.8	258788.123	258599.906	0.073
59042.9	258760.409	258599.906	0.062
59043.0	258611.558	258599.906	0.005
59043.1	258386.468	258434.757	0.019
59043.2	258192.690	258434.757	0.094
59043.3	258078.355	258434.757	0.138
59043.4	258079.060	258434.757	0.138
59043.5	258218.338	258434.757	0.084
59043.6	258390.201	258434.757	0.017
59043.7	258572.361	258434.757	0.053
59043.8	258637.409	258434.757	0.078
59043.9	258584.089	258434.757	0.058
59044.0	258484.225	258434.757	0.019
59044.1	258244.512	258319.112	0.029
59044.2	258048.815	258319.112	0.105
59044.3	257933.188	258319.112	0.150
59044.4	257962.161	258319.112	0.138
59044.5	258053.606	258319.112	0.103
59044.6	258253.176	258319.112	0.026
59044.7	258410.616	258319.112	0.035
59044.8	258498.396	258319.112	0.069
59044.9	258465.536	258319.112	0.057
59045.0	258297.931	258319.112	0.008
59045.1	258056.515	258162.152	0.041
59045.2	257871.919	258162.152	0.113
59045.3	257783.343	258162.152	0.147
59045.4	257806.048	258162.152	0.138
59045.5	257921.858	258162.152	0.093
59045.6	258085.696	258162.152	0.030
59045.7	258266.706	258162.152	0.040
59045.8	258329.760	258162.152	0.065
59045.9	258293.936	258162.152	0.051
59046.0	258141.034	258162.152	0.008
59046.1	257944.934	258015.608	0.027
59046.2	257738.180	258015.608	0.108
59046.3	257610.863	258015.608	0.157
59046.4	257645.036	258015.608	0.144
59046.5	257762.771	258015.608	0.098
59046.6	257926.374	258015.608	0.035
59046.7	258084.631	258015.608	0.027
59046.8	258179.832	258015.608	0.064
59046.9	258117.523	258015.608	0.039
59047.0	257986.444	258015.608	0.011
59047.1	257749.968	257825.603	0.029
59047.2	257554.156	257825.603	0.105
59047.3	257479.699	257825.603	0.134
59047.4	257505.221	257825.603	0.124
59047.5	257613.091	257825.603	0.082
59047.6	257780.984	257825.603	0.017
59047.7	257935.664	257825.603	0.043
59047.8	258018.101	257825.603	0.075
59047.9	257964.561	257825.603	0.054
59048.0	257790.731	257825.603	0.014
59048.1	257581.712	257670.846	0.035
59048.2	257400.106	257670.846	0.105
59048.3	257285.843	257670.846	0.150
59048.4	257327.403	257670.846	0.133
59048.5	257444.620	257670.846	0.088
59048.6	257615.527	257670.846	0.021
59048.7	257795.972	257670.846	0.049
59048.8	257824.619	257670.846	0.060
59048.9	257811.287	257670.846	0.054
59049.0	257644.211	257670.846	0.010
59049.1	257420.497	257491.067	0.027
59049.2	257237.978	257491.067	0.098
59049.3	257125.047	257491.067	0.142
59049.4	257140.512	257491.067	0.136
59049.5	257292.060	257491.067	0.077
59049.6	257470.147	257491.067	0.008
59049.7	257611.704	257491.067	0.047
59049.8	257693.325	257491.067	0.078
59049.9	257636.072	257491.067	0.056
59050.0	257466.092	257491.067	0.010
59050.1	257244.903	257326.964	0.032
59050.2	257085.213	257326.964	0.094
59050.3	256961.680	257326.964	0.142
59050.4	256991.037	257326.964	0.131
59050.5	257103.540	257326.964	0.087
59050.6	257299.792	257326.964	0.011
59050.7	257466.979	257326.964	0.054
59050.8	257507.701	257326.964	0.070
59050.9	257446.504	257326.964	0.046
59051.0	257288.665	257326.964	0.015
59051.1	257063.683	257180.661	0.046
59051.2	256905.356	257180.661	0.107
59051.3	256784.788	257180.661	0.154
59051.4	256803.429	257180.661	0.147
59051.5	256954.445	257180.661	0.088
59051.6	257137.616	257180.661	0.017
59051.7	257291.817	257180.661	0.043
59051.8	257330.258	257180.661	0.058
59051.9	257280.218	257180.661	0.039
59052.0	257107.874	257180.661	0.028
59052.1	256890.845	256999.740	0.042
59052.2	256707.863	256999.740	0.114
59052.3	256612.235	256999.740	0.151
59052.4	256670.343	256999.740	0.128
59052.5	256773.925	256999.740	0.088
59052.6	256948.036	256999.740	0.020
59052.7	257100.129	256999.740	0.039
59052.8	257177.406	256999.740	0.069
59052.9	257097.316	256999.740	0.038
59053.0	256922.109	256999.740	0.030
59053.1	256707.430	256817.223	0.043
59053.2	256520.603	256817.223	0.116
59053.3	256451.127	256817.223	0.143
59053.4	256474.676	256817.223	0.134
59053.5	256605.657	256817.223	0.082
59053.6	256780.573	256817.223	0.014
59053.7	256933.682	256817.223	0.045
59053.8	256993.049	256817.223	0.068
59053.9	256898.124	256817.223	0.031
59054.0	256746.878	256817.223	0.027
59054.1	256540.154	256630.354	0.035
59054.2	256354.753	256630.354	0.108
59054.3	256237.589	256630.354	0.153
59054.4	256288.174	256630.354	0.134
59054.5	256420.273	256630.354	0.082
59054.6	256609.759	256630.354	0.008
59054.7	256772.505	256630.354	0.055
59054.8	256806.664	256630.354	0.069
59054.9	256723.988	256630.354	0.036
59055.0	256542.431	256630.354	0.034
59055.1	256349.404	256440.689	0.036
59055.2	256164.295	256440.689	0.108
59055.3	256058.522	256440.689	0.149
59055.4	256111.824	256440.689	0.128
59055.5	256235.004	256440.689	0.080
59055.6	256432.485	256440.689	0.003
59055.7	256585.009	256440.689	0.056
59055.8	256642.012	256440.689	0.078
59055.9	256544.436	256440.689	0.040
59056.0	256360.701	256440.689	0.031
59056.1	256129.874	256250.285	0.047
59056.2	255953.733	256250.285	0.116
59056.3	255879.291	256250.285	0.145
59056.4	255943.825	256250.285	0.120
59056.5	256056.303	256250.285	0.076
59056.6	256245.523	256250.285	0.002
59056.7	256395.042	256250.285	0.056
59056.8	256437.942	256250.285	0.073
59056.9	256337.395	256250.285	0.034
59057.0	256166.128	256250.285	0.033
59057.1	255942.216	256069.300	0.050
59057.2	255783.852	256069.300	0.112
59057.3	255708.919	256069.300	0.141
59057.4	255750.437	256069.300	0.125
59057.5	255876.350	256069.300	0.075
59057.6	256064.685	256069.300	0.002
59057.7	256216.883	256069.300	0.058
59057.8	256242.807	256069.300	0.068
59057.9	256126.240	256069.300	0.022
59058.0	255967.374	256069.300	0.040
59058.1	255754.177	255873.266	0.047
59058.2	255595.611	255873.266	0.109
59058.3	255507.157	255873.266	0.143
59058.4	255540.879	255873.266	0.130
59058.5	255679.606	255873.266	0.076
59058.6	255885.174	255873.266	0.005
59058.7	255996.253	255873.266	0.048
59058.8	256033.833	255873.266	0.063
59058.9	255978.597	255873.266	0.041
59059.0	255764.547	255873.266	0.043
59059.1	255554.408	255698.220	0.056
59059.2	255393.541	255698.220	0.119
59059.3	255331.206	255698.220	0.144
59059.4	255378.390	255698.220	0.125
59059.5	255509.854	255698.220	0.074
59059.6	255687.354	255698.220	0.004
59059.7	255811.375	255698.220	0.044
59059.8	255846.893	255698.220	0.058
59059.9	255752.538	255698.220	0.021
59060.0	255572.457	255698.220	0.049
59060.1	255372.573	255472.132	0.039
59060.2	255161.651	255472.132	0.122
59060.3	255114.694	255472.132	0.140
59060.4	255177.718	255472.132	0.115
59060.5	255320.277	255472.132	0.059
59060.6	255488.097	255472.132	0.006
59060.7	255613.058	255472.132	0.055
59060.8	255637.061	255472.132	0.065
59060.9	255561.143	255472.132	0.035
59061.0	255379.729	255472.132	0.036
59061.1	255178.038	255306.799	0.050
59061.2	254990.488	255306.799	0.124
59061.3	254934.833	255306.799	0.146
59061.4	254986.765	255306.799	0.126
59061.5	255120.269	255306.799	0.073
59061.6	255299.879	255306.799	0.003
59061.7	255461.246	255306.799	0.060
59061.8	255469.200	255306.799	0.064
59061.9	255329.363	255306.799	0.009
59062.0	255183.078	255306.799	0.048
59062.1	254942.853	255101.025	0.062
59062.2	254795.941	255101.025	0.120
59062.3	254714.793	255101.025	0.152
59062.4	254780.877	255101.025	0.126
59062.5	254916.272	255101.025	0.072
59062.6	255109.101	255101.025	0.003
59062.7	255231.973	255101.025	0.051
59062.8	255275.886	255101.025	0.068
59062.9	255173.165	255101.025	0.028
59063.0	254986.183	255101.025	0.045
59063.1	254744.427	254905.475	0.063
59063.2	254598.864	254905.475	0.120
59063.3	254516.503	254905.475	0.153
59063.4	254586.217	254905.475	0.125
59063.5	254721.913	254905.475	0.072
59063.6	254916.597	254905.475	0.004
59063.7	255023.750	254905.475	0.046
59063.8	255041.382	254905.475	0.053
59063.9	254935.505	254905.475	0.012
59064.0	254772.548	254905.475	0.052
59064.1	254542.251	254682.760	0.055
59064.2	254370.350	254682.760	0.123
59064.3	254343.687	254682.760	0.133
59064.4	254387.475	254682.760	0.116
59064.5	254514.306	254682.760	0.066
59064.6	254722.980	254682.760	0.016
59064.7	254829.203	254682.760	0.057
59064.8	254844.473	254682.760	0.063
59064.9	254735.625	254682.760	0.021
59065.0	254558.762	254682.760	0.049
59065.1	254337.685	254484.418	0.058
59065.2	254167.153	254484.418	0.125
59065.3	254104.047	254484.418	0.150
59065.4	254176.492	254484.418	0.121
59065.5	254332.983	254484.418	0.060
59065.6	254501.112	254484.418	0.007
59065.7	254618.478	254484.418	0.053
59065.8	254642.735	254484.418	0.062
59065.9	254545.486	254484.418	0.024
59066.0	254341.351	254484.418	0.056
59066.1	254107.546	254281.497	0.068
59066.2	253963.827	254281.497	0.125
59066.3	253927.302	254281.497	0.139
59066.4	253973.996	254281.497	0.121
59066.5	254144.642	254281.497	0.054
59066.6	254328.223	254281.497	0.018
59066.7	254433.144	254281.497	0.060
59066.8	254417.627	254281.497	0.054
59066.9	254290.730	254281.497	0.004
59067.0	254120.330	254281.497	0.063
59067.1	253901.345	254090.320	0.074
59067.2	253731.384	254090.320	0.141
59067.3	253708.196	254090.320	0.151
59067.4	253760.273	254090.320	0.130
59067.5	253929.479	254090.320	0.063
59067.6	254086.058	254090.320	0.002
59067.7	254217.568	254090.320	0.050
59067.8	254225.427	254090.320	0.053
59067.9	254111.023	254090.320	0.008
59068.0	253925.634	254090.320	0.065
59068.1	253690.521	253872.312	0.072
59068.2	253545.239	253872.312	0.129
59068.3	253487.705	253872.312	0.152
59068.4	253541.811	253872.312	0.130
59068.5	253725.130	253872.312	0.058
59068.6	253883.651	253872.312	0.004
59068.7	254028.262	253872.312	0.061
59068.8	253994.195	253872.312	0.048
59068.9	253886.889	253872.312	0.006
59069.0	253702.913	253872.312	0.067
59069.1	253491.562	253665.130	0.068
59069.2	253334.458	253665.130	0.131
59069.3	253303.550	253665.130	0.143
59069.4	253345.350	253665.130	0.126
59069.5	253506.110	253665.130	0.063
59069.6	253679.785	253665.130	0.006
59069.7	253819.913	253665.130	0.061
59069.8	253771.586	253665.130	0.042
59069.9	253662.455	253665.130	0.001
59070.0	253461.478	253665.130	0.080
59070.1	253276.036	253453.362	0.070
59070.2	253107.010	253453.362	0.137
59070.3	253064.961	253453.362	0.153
59070.4	253147.505	253453.362	0.121
59070.5	253310.219	253453.362	0.057
59070.6	253485.705	253453.362	0.013
59070.7	253573.581	253453.362	0.047
59070.8	253559.845	253453.362	0.042
59070.9	253459.918	253453.362	0.003
59071.0	253246.050	253453.362	0.082
59071.1	253034.556	253229.888	0.077
59071.2	252892.141	253229.888	0.134
59071.3	252850.367	253229.888	0.150
59071.4	252948.148	253229.888	0.111
59071.5	253099.457	253229.888	0.052
59071.6	253248.253	253229.888	0.007
59071.7	253361.478	253229.888	0.052
59071.8	253372.227	253229.888	0.056
59071.9	253195.281	253229.888	0.014
59072.0	253016.105	253229.888	0.084
59072.1	252814.955	252988.847	0.069
59072.2	252671.977	252988.847	0.125
59072.3	252635.461	252988.847	0.140
59072.4	252735.428	252988.847	0.100
59072.5	252876.157	252988.847	0.045
59072.6	253046.055	252988.847	0.023
59072.7	253146.819	252988.847	0.062
59072.8	253119.928	252988.847	0.052
59072.9	252988.742	252988.847	0.000
59073.0	252781.603	252988.847	0.082
59073.1	252618.022	252782.967	0.065
59073.2	252452.417	252782.967	0.131
59073.3	252417.043	252782.967	0.145
