mjd		ev_x	evf_x		blad_wzg_x[%]		ev_y	evf_y		blad_wzg_y[%]		ev_z	evf_z		blad_wzg_z[%]
59005.5	-85446.060	-85687.910	0.283	-171287.234	-171754.580	0.273	177931.994	177851.308	0.045
59005.6	-170274.599	-170429.919	0.091	-87966.114	-88293.241	0.372	177981.639	177851.308	0.073
59005.7	-189623.440	-189728.436	0.055	29220.382	29071.875	0.508	177966.054	177851.308	0.064
59005.8	-136287.151	-136173.013	0.084	135441.711	135273.664	0.124	177999.642	177851.308	0.083
59005.9	-30643.043	-30328.429	1.027	189780.644	189531.633	0.131	178032.944	177851.308	0.102
59006.0	86724.853	87161.988	0.504	171485.045	171011.232	0.276	178033.022	177851.308	0.102
59006.1	170772.242	170828.962	0.033	87591.755	87093.267	0.569	178049.011	178048.421	0.000
59006.2	189307.951	189343.870	0.019	-29712.971	-30276.567	1.897	178097.462	178048.421	0.028
59006.3	135194.365	135152.506	0.031	-135399.224	-136020.482	0.459	178096.740	178048.421	0.027
59006.4	29244.065	29063.846	0.616	-188920.545	-189533.808	0.325	178112.684	178048.421	0.036
59006.5	-87967.944	-88185.057	0.247	-169809.236	-170267.927	0.270	178145.485	178048.421	0.054
59006.6	-171379.538	-171571.726	0.112	-85306.343	-85620.759	0.369	178145.985	178048.421	0.055
59006.7	-188988.349	-189076.460	0.047	32077.136	31903.979	0.540	178163.176	178048.421	0.064
59006.8	-134092.760	-133977.605	0.086	137282.464	137177.887	0.076	178163.987	178048.421	0.065
59006.9	-27744.466	-27432.606	1.124	190032.486	189776.773	0.135	178213.676	178048.421	0.093
59007.0	89186.142	89646.256	0.516	169974.268	169503.157	0.277	178230.126	178048.421	0.102
59007.1	171870.078	171918.977	0.028	84919.079	84421.616	0.586	178246.095	178229.128	0.010
59007.2	188634.883	188650.534	0.008	-32545.419	-33077.484	1.635	178261.765	178229.128	0.018
59007.3	132984.024	132942.054	0.032	-137319.653	-137875.140	0.405	178277.430	178229.128	0.027
59007.4	26328.964	26185.072	0.547	-189166.201	-189730.035	0.298	178309.759	178229.128	0.045
59007.5	-90435.052	-90626.733	0.212	-168277.399	-168730.375	0.269	178326.178	178229.128	0.054
59007.6	-172411.582	-172638.722	0.132	-82643.003	-82939.832	0.359	178343.077	178229.128	0.064
59007.7	-188274.901	-188359.060	0.045	34866.173	34698.828	0.480	178376.665	178229.128	0.083
59007.8	-131863.601	-131751.284	0.085	139185.665	139013.464	0.124	178393.852	178229.128	0.092
59007.9	-24858.086	-24552.250	1.230	190207.943	189948.233	0.137	178394.371	178229.128	0.093
59008.0	91655.534	92074.617	0.457	168427.216	167944.660	0.287	178427.194	178229.128	0.111
59008.1	173014.182	173026.649	0.007	82189.013	81709.101	0.584	178443.148	178409.816	0.019
59008.2	187898.166	187947.390	0.026	-35338.832	-35921.822	1.650	178442.425	178409.816	0.018
59008.3	130738.050	130698.094	0.031	-139170.543	-139759.102	0.423	178490.849	178409.816	0.045
59008.4	23406.244	23261.956	0.616	-189360.863	-189930.198	0.301	178490.416	178409.816	0.045
59008.5	-92876.562	-93106.556	0.248	-166706.915	-167169.877	0.278	178523.232	178409.816	0.064
59008.6	-173459.084	-173723.022	0.152	-79934.139	-80217.891	0.355	178523.751	178409.816	0.064
59008.7	-187524.192	-187631.477	0.057	37676.821	37537.014	0.371	178557.337	178409.816	0.083
59008.8	-129614.798	-129491.203	0.095	140921.866	140878.057	0.031	178590.916	178409.816	0.101
59008.9	-21972.174	-21627.521	1.569	190339.047	190123.247	0.113	178607.809	178409.816	0.111
59009.0	94099.997	94540.927	0.469	166837.537	166362.892	0.284	178607.846	178409.816	0.111
59009.1	173962.788	174058.690	0.055	79504.751	78989.029	0.649	178640.171	178590.468	0.028
59009.2	187132.396	187178.682	0.025	-38148.091	-38727.707	1.519	178639.438	178590.468	0.027
59009.3	128469.055	128423.815	0.035	-140952.141	-141573.366	0.441	178687.861	178590.468	0.055
59009.4	20545.642	20355.406	0.926	-189433.806	-190056.180	0.329	178687.426	178590.468	0.054
59009.5	-95261.006	-95529.287	0.282	-165085.470	-165559.202	0.287	178703.864	178590.468	0.063
59009.6	-174461.165	-174731.630	0.155	-77206.107	-77489.043	0.366	178720.776	178590.468	0.073
59009.7	-186712.736	-186838.665	0.067	40445.674	40336.183	0.271	178737.984	178590.468	0.083
59009.8	-127331.923	-127201.403	0.103	142686.508	142672.693	0.010	178771.565	178590.468	0.101
59009.9	-19081.504	-18719.995	1.895	190420.387	190224.226	0.103	178772.060	178590.468	0.102
59010.0	96486.952	96949.715	0.480	165197.068	164731.439	0.282	178788.459	178590.468	0.111
59010.1	174955.496	175014.391	0.034	76761.855	76261.854	0.651	178804.390	178803.851	0.000
59010.2	186320.271	186344.106	0.013	-40944.590	-41494.353	1.343	178836.422	178803.851	0.018
59010.3	126167.314	126119.432	0.038	-142695.788	-143317.118	0.435	178852.071	178803.851	0.027
59010.4	17684.867	17466.078	1.237	-189460.311	-190107.452	0.342	178868.025	178803.851	0.036
59010.5	-97683.196	-97894.087	0.216	-163435.719	-163898.307	0.283	178900.849	178803.851	0.054
59010.6	-175389.408	-175663.839	0.156	-74477.341	-74753.748	0.371	178950.545	178803.851	0.082
59010.7	-185885.866	-185980.324	0.051	43259.315	43095.549	0.379	178951.369	178803.851	0.082
59010.8	-125004.039	-124882.108	0.098	144477.624	144396.560	0.056	178968.558	178803.851	0.092
59010.9	-16188.410	-15830.332	2.212	190453.004	190250.645	0.106	178985.432	178803.851	0.101
59011.0	98781.023	99300.142	0.526	163511.887	163050.266	0.282	179001.826	178803.851	0.111
59011.1	175874.947	175926.111	0.029	74020.479	73521.378	0.674	179034.125	179033.595	0.000
59011.2	185423.723	185466.158	0.023	-43673.620	-44245.834	1.310	179016.982	179033.595	0.009
59011.3	123837.800	123788.938	0.039	-144368.227	-145023.061	0.454	179065.399	179033.595	0.018
59011.4	14732.270	14577.927	1.048	-189533.214	-190112.792	0.306	179081.364	179033.595	0.027
59011.5	-99980.484	-100230.872	0.250	-161732.421	-162200.992	0.290	179114.202	179033.595	0.045
59011.6	-176300.478	-176551.955	0.143	-71715.907	-72005.532	0.404	179114.750	179033.595	0.045
59011.7	-184981.539	-185078.743	0.053	46001.450	45839.377	0.352	179148.349	179033.595	0.064
59011.8	-122662.352	-122537.028	0.102	146133.122	146082.396	0.035	179165.536	179033.595	0.074
59011.9	-13272.459	-12942.243	2.488	190461.669	190231.143	0.121	179166.018	179033.595	0.074
59012.0	101112.820	101622.242	0.504	161793.371	161332.915	0.285	179198.775	179033.595	0.092
59012.1	176717.208	176790.001	0.041	71273.888	70761.157	0.719	179214.680	179197.774	0.009
59012.2	184499.803	184537.929	0.021	-46415.079	-46985.089	1.228	179230.295	179197.774	0.018
59012.3	121471.019	121425.022	0.038	-146099.715	-146689.502	0.404	179245.951	179197.774	0.027
59012.4	11844.494	11686.045	1.338	-189483.847	-190066.521	0.308	179278.295	179197.774	0.045
59012.5	-102282.485	-102540.264	0.252	-159991.541	-160459.777	0.293	179278.377	179197.774	0.045
59012.6	-177164.784	-177392.073	0.128	-68937.746	-69237.983	0.436	179311.704	179197.774	0.064
59012.7	-184032.493	-184126.988	0.051	48728.142	48570.547	0.323	179312.545	179197.774	0.064
59012.8	-120278.672	-120158.866	0.100	147846.959	147728.443	0.080	179378.886	179197.774	0.101
59012.9	-10398.920	-10050.865	3.347	190371.658	190160.001	0.111	179362.961	179197.774	0.092
59013.0	103447.869	103916.573	0.453	160043.778	159571.901	0.295	179412.100	179197.774	0.119
59013.1	177541.402	177609.157	0.038	68495.839	67989.186	0.740	179427.982	179411.096	0.009
59013.2	183558.204	183566.631	0.005	-49200.159	-49707.482	1.031	179427.211	179411.096	0.009
59013.3	119083.864	119036.240	0.040	-147693.298	-148316.942	0.422	179442.861	179411.096	0.018
59013.4	8912.766	8797.049	1.298	-189433.959	-189974.087	0.285	179475.221	179411.096	0.036
59013.5	-104587.618	-104820.127	0.222	-158217.737	-158682.963	0.294	179475.312	179411.096	0.036
59013.6	-177953.993	-178187.357	0.131	-66161.041	-66459.069	0.450	179492.263	179411.096	0.045
59013.7	-183031.426	-183132.311	0.055	51442.198	51284.485	0.307	179525.872	179411.096	0.064
